movieId,title,poster_url,poster_source,title_cleaned,year
7155,Calendar Girls (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Calendar Girls,2003
1100,Days of Thunder (1990),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Days of Thunder,1990
3150,"War Zone, The (1999)","https://images-na.ssl-images-amazon.com/images/M/MV5BN2NlZTEyZTYtMGM5MS00OTlkLTk1YTgtZGY2MGQyODZlYTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"War Zone, The",1999
4630,No Holds Barred (1989),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDBhYmQwNGItZDk1Yy00ODU0LWFjZGMtMzZjNTgzMWIwZjJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,No Holds Barred,1989
105720,"Thief of Paris, The (Le voleur) (1967)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDIwNDEyOF5BMl5BanBnXkFtZTcwNjQyMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Thief of Paris, The (Le voleur)",1967
140715,Straight Outta Compton (2015),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Straight Outta Compton,2015
145491,Our Lips Are Sealed (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzM4NDUwMV5BMl5BanBnXkFtZTcwODQ0MDcyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",Kaggle_by_id,Our Lips Are Sealed,2000
515,"Remains of the Day, The (1993)","https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Remains of the Day, The",1993
8532,"Door in the Floor, The (2004)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MDY2MzQ0MV5BMl5BanBnXkFtZTcwMDc1ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Door in the Floor, The",2004
2303,Nashville (1975),"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY0MzE3YWQtZTAzMS00ZmRlLWE3NzYtMjk0NDlkMmE4N2U2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Nashville,1975
2551,Dead Ringers (1988),"https://images-na.ssl-images-amazon.com/images/M/MV5BYTY4MTVhZGEtNGUyMS00Y2ZhLTlmN2EtMWI1YTYxMGYyN2I1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Dead Ringers,1988
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),"https://images-na.ssl-images-amazon.com/images/M/MV5BNWQxZTQ4OTItNTdmNS00NGY0LTg5NDAtZjViMjQ2ODg3ZGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",Kaggle_by_id,Hearts of Darkness: A Filmmakers Apocalypse,1991
382,Wolf (1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3NTgxZGItMWU2Mi00OTQ0LTg2OGQtYWI3NzU4MTYxMTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Wolf,1994
96417,Premium Rush (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Premium Rush,2012
32460,Knockin' on Heaven's Door (1997),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NDk0MTg1Nl5BMl5BanBnXkFtZTcwODY3MDM4Mg@@._V1_UY268_CR13,0,182,268_AL_.jpg",Kaggle_by_id,Knockin' on Heaven's Door,1997
113280,White Frog (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzMxMTI4NV5BMl5BanBnXkFtZTcwMzUwMzYwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Kaggle_by_id,White Frog,2012
88672,Our Idiot Brother (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NjM3Mzg0Ml5BMl5BanBnXkFtZTcwOTk4MDI3NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Our Idiot Brother,2011
35015,Duma (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTg3NzQ1NV5BMl5BanBnXkFtZTYwNzg2NDc2._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Duma,2005
96964,"Tall Man, The (2012)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODE1MjU3OV5BMl5BanBnXkFtZTcwNzg4NDEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Tall Man, The",2012
725,"Great White Hype, The (1996)","https://images-na.ssl-images-amazon.com/images/M/MV5BMjc2MTExMzAxNl5BMl5BanBnXkFtZTcwMjEzOTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,"Great White Hype, The",1996
4573,Blaze (1989),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDI2ODYxNF5BMl5BanBnXkFtZTcwMDI4NjUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",Kaggle_by_id,Blaze,1989
1941,Hamlet (1948),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTA5NjYyOV5BMl5BanBnXkFtZTcwMjI5MjkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Hamlet,1948
4920,"Now, Voyager (1942)","https://images-na.ssl-images-amazon.com/images/M/MV5BZDQ2YWUxOTctYWNjMi00NzE3LTg4MjUtMzUyNzA0OTJjZjNjXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY268_CR1,0,182,268_AL_.jpg",Kaggle_by_id,"Now, Voyager",1942
38,It Takes Two (1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdhMGU0MzEtZjg1Ny00YzE5LWE0MGQtMTNiN2UwN2I5ZDBjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,It Takes Two,1995
101070,Wadjda (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Wadjda,2012
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)","https://images-na.ssl-images-amazon.com/images/M/MV5BZGQxZDMwYzYtYmFjNi00NWYyLThjZjAtMDJhODZhYTkyZDNhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",Kaggle_by_id,"City of Lost Children, The (Cité des enfants perdus, La)",1995
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NjQ5NjkzMl5BMl5BanBnXkFtZTcwOTI3NDU3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,I Served the King of England (Obsluhoval jsem anglického krále),2006
2886,"Adventures of Elmo in Grouchland, The (1999)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MzE5ODYxNl5BMl5BanBnXkFtZTYwNjMyNTA5._V1_UY268_CR4,0,182,268_AL_.jpg",Kaggle_by_id,"Adventures of Elmo in Grouchland, The",1999
7263,Miracle (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTk1OTcyNV5BMl5BanBnXkFtZTYwNjMzNDU3._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Miracle,2004
1186,"Sex, Lies, and Videotape (1989)","https://images-na.ssl-images-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Sex, Lies, and Videotape",1989
4497,Dead Heat (1988),"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ5YzVlMTQtMGM3OS00NjI2LTkzOGEtNjkwMGRlNGE1MDRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Dead Heat,1988
147662,Return of the One-Armed Swordsman (1969),"https://images-na.ssl-images-amazon.com/images/M/MV5BOTgwOTQ4MDA2M15BMl5BanBnXkFtZTcwNzk5MjQyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Return of the One-Armed Swordsman,1969
4802,Operation Petticoat (1959),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzljOWEyZDMtOTUzZS00ZDc5LTkyODgtNDY0ZTAyZmRiNzNiXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Operation Petticoat,1959
70336,G.I. Joe: The Rise of Cobra (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTU1NzQwNl5BMl5BanBnXkFtZTcwNDg4NzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,G.I. Joe: The Rise of Cobra,2009
99191,Campfire Tales (1997),"https://images-na.ssl-images-amazon.com/images/M/MV5BMGYxZGJhNmUtYTc2Zi00ZTdiLTg0NTYtNGNhMjQ2MjQyMGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Campfire Tales,1997
64716,Seven Pounds (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY268_CR9,0,182,268_AL_.jpg",Kaggle_by_id,Seven Pounds,2008
2979,Body Shots (1999),"https://images-na.ssl-images-amazon.com/images/M/MV5BZTIxNDAxMmQtYTg4Ny00NzczLWJiNTItNDM2ODA5Y2FmZmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Body Shots,1999
97194,"Thing: Terror Takes Shape, The (1998)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODY5NTI0Ml5BMl5BanBnXkFtZTcwNzMxMzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,"Thing: Terror Takes Shape, The",1998
4815,Hearts in Atlantis (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjFjNWNmYWUtZTFlMi00ZDcxLWJkY2MtNjMwYmM0OTc5OTM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Hearts in Atlantis,2001
5178,Fun (1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjU5NzM5Nl5BMl5BanBnXkFtZTcwMzQ3MTk1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Fun,1994
491,"Man Without a Face, The (1993)","https://images-na.ssl-images-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Man Without a Face, The",1993
152063,Gods of Egypt (2016),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjExODg3MDUzNl5BMl5BanBnXkFtZTgwNjExMjE3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Gods of Egypt,2016
58299,Horton Hears a Who! (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDA3ODE0N15BMl5BanBnXkFtZTcwNjE0MzU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",Kaggle_by_id,Horton Hears a Who!,2008
495,In the Realm of the Senses (Ai no corrida) (1976),"https://images-na.ssl-images-amazon.com/images/M/MV5BYWZmOWU0ZTktYTRjOC00ZmMwLTk5ZTQtNDM0Y2VhOWM4M2NjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",Kaggle_by_id,In the Realm of the Senses (Ai no corrida),1976
210,Wild Bill (1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Wild Bill,1995
259,Kiss of Death (1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY2MTMyMjM0OV5BMl5BanBnXkFtZTcwNzQ0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,Kiss of Death,1995
110130,"Nut Job, The (2014)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NjAxMDUzN15BMl5BanBnXkFtZTgwOTE5NDM3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Nut Job, The",2014
2289,"Player, The (1992)","https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Player, The",1992
119141,The Interview (2014),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTcwMzgyMV5BMl5BanBnXkFtZTgwMzAyMzQ2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,The Interview,2014
107462,Ninja: Shadow of a Tear (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MjI3NTE5NzleQTJeQWpwZ15BbWU4MDc2Mjg5ODAx._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Ninja: Shadow of a Tear,2013
3414,Love Is a Many-Splendored Thing (1955),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzVjZTBlZDktZGIwOS00MDZjLTlkOTYtZjA2Y2NjNmY5ZGJkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Love Is a Many-Splendored Thing,1955
6402,Siam Sunset (1999),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTc0MDk3NV5BMl5BanBnXkFtZTcwMDgxNTMyMQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",Kaggle_by_id,Siam Sunset,1999
6671,"Angel at My Table, An (1990)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNjk1NDE1OF5BMl5BanBnXkFtZTcwMzgzMjEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Kaggle_by_id,"Angel at My Table, An",1990
2898,"Dark Half, The (1993)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxOTA1NDQzODVeQTJeQWpwZ15BbWU3MDYyNzEzMzQ@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Dark Half, The",1993
48872,13 Tzameti (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3NzU3MzU5OF5BMl5BanBnXkFtZTcwNDM4NDIzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",Kaggle_by_id,13 Tzameti,2005
51694,Starter for 10 (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTE3OTY5Nl5BMl5BanBnXkFtZTcwNzA1NzA0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Kaggle_by_id,Starter for 10,2006
104457,You're Next (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODAxMTE1NF5BMl5BanBnXkFtZTcwNTQ0MjY3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,You're Next,2011
2748,Allan Quatermain and the Lost City of Gold (1987),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDJiMzA2MzctYzIyYy00NGQ4LWFjMWMtM2RjYmE3MzZmZGJjL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Allan Quatermain and the Lost City of Gold,1987
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)","https://images-na.ssl-images-amazon.com/images/M/MV5BOGM4ZmRkNjYtNGQ3OC00YmJmLWFiZjYtZjg2NDU0MTRlMzEwXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR3,0,182,268_AL_.jpg",Kaggle_by_id,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",2010
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),"https://images-na.ssl-images-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997
1175,Delicatessen (1991),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",Kaggle_by_id,Delicatessen,1991
80590,Wall Street: Money Never Sleeps (2010),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MDEzMzYwMF5BMl5BanBnXkFtZTcwNTcwMjUxMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Wall Street: Money Never Sleeps,2010
6707,Cabin Fever (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNTU3NzM2NDJeQTJeQWpwZ15BbWU2MDY2ODcyNw@@._V1_UY268_CR3,0,182,268_AL_.jpg",Kaggle_by_id,Cabin Fever,2002
710,Celtic Pride (1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,Celtic Pride,1996
122490,Wicked Blood (2014),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5MjgwOTkzN15BMl5BanBnXkFtZTgwMjE1NzUzMTE@._V1_UY268_CR1,0,182,268_AL_.jpg",Kaggle_by_id,Wicked Blood,2014
75813,Leaves of Grass (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MzE2ODI1NV5BMl5BanBnXkFtZTcwNDkwNzAyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Leaves of Grass,2009
7259,You Got Served (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkzZWZjZmMtMjliYi00Zjg5LTkzZGYtYzZkOGNhNzc5MzQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,You Got Served,2004
1608,Air Force One (1997),"https://images-na.ssl-images-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Air Force One,1997
6303,"Andromeda Strain, The (1971)","https://images-na.ssl-images-amazon.com/images/M/MV5BYzY4NGZkOTMtNTRjNy00NWY4LWI2ZmUtODc3NWY3MTBhNzE2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Andromeda Strain, The",1971
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),"https://images-na.ssl-images-amazon.com/images/M/MV5BYmE1OTYwMmQtOTQxMi00MzViLWFkOTAtMTQ3ZjExZjFiMjY0XkEyXkFqcGdeQXVyMzQ5Njc3OTg@._V1_UY268_CR5,0,182,268_AL_.jpg",Kaggle_by_id,Hawks and Sparrows (Uccellacci e Uccellini),1966
100397,"ABCs of Death, The (2012)","https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNTA0OTIxNV5BMl5BanBnXkFtZTcwMzA3MTM2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"ABCs of Death, The",2012
2294,Antz (1998),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzMDdlMDktODg4OC00Y2E5LTk1ZjMtNzM2MzIxZGQ0ZGI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Antz,1998
1527,"Fifth Element, The (1997)","https://images-na.ssl-images-amazon.com/images/M/MV5BZWFjYmZmZGQtYzg4YS00ZGE5LTgwYzAtZmQwZjQ2NDliMGVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,"Fifth Element, The",1997
3056,Oxygen (1999),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MTUxNzM4Ml5BMl5BanBnXkFtZTcwOTM0OTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,Oxygen,1999
314,"Secret of Roan Inish, The (1994)","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Secret of Roan Inish, The",1994
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNzgxNTk0OF5BMl5BanBnXkFtZTcwOTAzNjgyMQ@@._V1._CR2,3,261,413_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"To Wong Foo, Thanks for Everything! Julie Newmar",1995
136859,The Lovers (2015),"https://images-na.ssl-images-amazon.com/images/M/MV5BODA3NTU5NDM5OV5BMl5BanBnXkFtZTgwMzkzMTU1NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,The Lovers,2015
60885,"Zone, The (La Zona) (2007)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMjg1OTc1MV5BMl5BanBnXkFtZTgwMTg0NjcwMzE@._V1_UY268_CR1,0,182,268_AL_.jpg",Kaggle_by_id,"Zone, The (La Zona)",2007
78893,"Last Airbender, The (2010)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Last Airbender, The",2010
96281,ParaNorman (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTU1NDM3N15BMl5BanBnXkFtZTcwMjYxNTg0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,ParaNorman,2012
89492,Moneyball (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Moneyball,2011
5764,Looker (1981),"https://images-na.ssl-images-amazon.com/images/M/MV5BZTY2OTk5OGYtOGUyNS00MWJlLTg3NWEtM2Y0NmFlZjE4YWE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Looker,1981
47491,Adam's Apples (Adams æbler) (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTc5NjM5M15BMl5BanBnXkFtZTgwODEyMTE0MDE@._V1_UY268_CR4,0,182,268_AL_.jpg",Kaggle_by_id,Adam's Apples (Adams æbler),2005
2102,Steamboat Willie (1928),"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzMTIzMTQzNV5BMl5BanBnXkFtZTgwMzk4NzYwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Steamboat Willie,1928
2380,Police Academy 3: Back in Training (1986),"https://images-na.ssl-images-amazon.com/images/M/MV5BNWM0NGQ2ZTctZDNiZi00MzlmLTlhODAtMWQ5Y2Q0YTFjOTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Police Academy 3: Back in Training,1986
144478,"Sex, Drugs & Taxation (2013)","https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTcwNTY2Nl5BMl5BanBnXkFtZTgwODc5MDc1MjE@._V1_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,"Sex, Drugs & Taxation",2013
86882,Midnight in Paris (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NjY1MDQwMl5BMl5BanBnXkFtZTcwNTI3Njg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Midnight in Paris,2011
1202,Withnail & I (1987),"https://images-na.ssl-images-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Withnail & I,1987
72921,Snow White (1916),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjk0NTJjY2UtMWNjNi00MGM1LWEzNGEtMjI2OWI1NzQwOWY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Snow White,1916
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNzUwNzIxNF5BMl5BanBnXkFtZTcwMDE3ODU1NQ@@._V1._CR34.883331298828125,38.53334045410156,284,406_UY268_CR2,0,182,268_AL_.jpg",Kaggle_by_id,Reefer Madness (a.k.a. Tell Your Children),1938
8866,Wimbledon (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MDAwMDU0M15BMl5BanBnXkFtZTcwNTE2MjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Wimbledon,2004
2764,"Thomas Crown Affair, The (1968)","https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5NzQ4NjE4NF5BMl5BanBnXkFtZTcwMjIzMzY3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Kaggle_by_id,"Thomas Crown Affair, The",1968
27595,Jesus Christ Vampire Hunter (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjY5NzY4OV5BMl5BanBnXkFtZTcwNTk5NjAwMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",Kaggle_by_id,Jesus Christ Vampire Hunter,2001
